Tum Mere,Dev Negi,Vivek Kar,Kumaar,One Night Stand (2016),,Romantic Songs,http://www.youtube.com/embed/VBluVNwLyZs,"mujhse juda jabse hui zindagi
mujhme mera baaki kuch bhi nahi
barsi aankho se baarishe
bhigi hai saari khwahishe
kaise kahu ye dard ki baate hain
tum mere tum mere kehti hai mujhe ye takdire
tum mere tum mere kehti hai haatho ki ye lakire
tum mere tum mere

bikhre pade hain jo raaho me
woh khwab kabhi dekhe the nigaaho ne
bikhre pade hain jo raaho me
woh khwab kabhi dekhe the nigaaho ne
teri baate hain tu ab hai nahi
tere bin lage saanse ajnabi
jiye the tere aane se ye sach hai tere jaane se
kam ho gayi hai jeene ki ummide
tum mere tum mere kehti hai mujhe ye takdire
tum mere tum mere kehti hai haatho ki ye lakire
tum mere tum mere", , , ,752,2016
Baisaa,Gazi Khan Barna,Traditional,Traditional,Parched (2016),,,http://www.youtube.com/embed/4atPpRwZdhA,"
", , , ,753,2016
Hichki,"Gazi Khan Barna, Channan Khan",Traditional,Traditional,Parched (2016),,,http://www.youtube.com/embed/AnhTk5GkfPg,"
", , , ,754,2016
Bhookamp,"Alam Gir Khan, Swanand Kirkire, Kalpana Patowary",Hitesh Sonik,Swanand Kirkire,Parched (2016),,,http://www.youtube.com/embed/NBxJcW6V_oU,"ujad jaaoge o raaja ji
ujad jaaoge daroga ji
are ujad jaaoge oh raaja ji
ujad jaaoge daroga ji
are ujdegi puri kacheri
saanp ban jayenge sab gilehri
are ujdegi saari sejariya
jhanda danda aur takiya mosahri
jab kadkegi bijli magajiya pe
wo to laayegi haan ji laayegi
laayegi bhookamp khatiya pe
laayegi bhookamp khatiya pe
wo to laayegi bhookamp khatiya pe
laayegi bhookamp
ujad jaaoge o raaja ji
ujad jaaoge daroga ji

raahat ko tarsoge malbe mein tadpoge
sannaate viraane haay apni aahon se bhar doge
meri chaal hai naagan dhaal sharaban
roop gulaban bol patakhan
chuimui si ek dali tum mujhko na kehna

main hoon roop ki daakan
dun dhana dhan
aanan faanan mera joban
rimjhim rimjhim
ye na jaane barasna

jab kadkegi jab kadkegi
jab kadkegi bijli magajiya pe
wo to laayegi haan ji laayegi
laayegi bhookamp khatiya pe khatiya pe

maine li angdaai kudrat bhi sharmaai
paayal jo khankhaai dharti bhi tharrai
meri chaal hai naagan dhaal sharaban
roop gulaban bol patakhan
chuimui si ek dali tum mujhko na kehna

main hoon roop ki daakan
dun dhana dhan
aanan faanan mera joban
rimjhim rimjhim
ye na jaane barasna

jab kadkegi jab kadkegi
jab kadkegi bijli magajiya pe
wo to laayegi haan ji laayegi
laayegi bhookamp khatiya pe
wo to laayegi bhookamp khatiya pe
laayegi bhookamp khatiya pe
wo to laayegi bhookamp khatiya pe
laayegi bhookamp khatiya pe
wo to laayegi bhookamp khatiya pe
laayegi bhookamp khatiya pe
wo to laayegi bhookamp khatiya pe", , , ,755,2016
Kachhuva,Neeti Mohan,Hitesh Sonik,Swanand Kirkire,Parched (2016),,,http://www.youtube.com/embed/pRoYNWvJ5S0,"kuaan mein baitha hai jaaike
jhurmut mein muh ko chhupaike
are kuaan mein baitha hai jaaike
jhurmut mein muh ko chhupaike

ek nadan kachhuva va va kachhuva va va
kachhuva va va kachhuva va va
kachhuva va va kachhuva va va
kachhuva va va kachhuva va va

machhri o ri machhri o ri machhri
o jara jaadu tona dikhla
haay machhri o ri machhri o ri machhri
o jara jaadu tona dikhla
o jara kachhuva ji ko fusla
thoda sharmila hai sehat se dhila hai
thoda sharmila hai sehat se dhila hai
apna kachhuva va va kachhuva va va
kachhuva va va kachhuva va va

maine gota lagaya main to sar sar saraayi
main lehar lehar lehraai re
o maine gota lagaya main to sar sar saraayi
main lehar lehar lehraai re
haay maine pankh failaaye o maine nain mataakye
o main to jhuth jabar muskaai re
wo to hila na dula wo to bujha na khila
thoda sharmila hai sehat se dhila hai
apna kachhuva
kachhuva va va kachhuva va va
kachhuva va va kachhuva va va

ghabraaye dar jaaye sharmaaye kachhua
jhurmut me naa jaane kya paaye kachhua
kachhuva va va kachhuva va va
kachhuva va va kachhuva va va
", , , ,756,2016
Mai Ri Mai,"Neeti Mohan, Harshdeep Kaur",Hitesh Sonik,Swanand Kirkire,Parched (2016),,,http://www.youtube.com/embed/8roo--ZJ5Z0,"mai ri mai
mai ri mai
main baadal ki bitiya
mai ri mai
main saawan ki nadiya

do pal ka joban
do pal thitholi
boondon saji hai
chunar meri choli

do pal ka joban
do pal thitholi
boondon saji hai
chunar meri choli
ufan kar chali main
saagar se milne
ufan kar chali main
saagar se milne
le kar ke thodi si
tirchi dagariya

mai ri mai
ho mai ri mai
main baadal ki bitiya
mai ri mai
main saawan ki nadiya

jharna bani main dhaar bahi
ho jharna bani main dhaar bahi
uchhali main kudi main nichhal rahi
sohbat le chanda ki jhilmil chandaniya
ho mai ri mai
ho mai ri mai
main baadal ki bitiya
mai ri mai
main saawan ki nadiya", , , ,757,2016
Luitporiya (Bihu),"Richi, Ajay I, Priyanka I, Madhuri Gogoi, Simantha Shekhar","Tapan Kakoti, Ajay Phukon, Hitesh Baruah","Chandra Mudoi, Ajay Phukon",Purab Ki Awaz (2016),,,http://www.youtube.com/embed/52TvSYvb5U0, , , , ,758,2016
Mamta Ki Chhanw Mein,Bandita Das,"Tapan Kakoti, Ajay Phukon, Hitesh Baruah","Chandra Mudoi, Sumit Acharya",Purab Ki Awaz (2016),,,http://www.youtube.com/embed/yIhQhShWwFI,"mamta ki chaanw me sapno ke gaaon me
mamta ki chaanw me sapno ke gaaon me
maiya aur baabuji the laad pyaar karte the
pal vo kahan gaye gujar
bepanah tujhe chaahun maa
janme jane hain jameen aasmaan

jab tu bulaati thi sab chod aati thi
khushiya chhalakti thi teri aankho se
jab nind na aati thi loriyaan sunaati thi
aur main so jaati thi teri baahon me
jab main gir jaati thi god me uthaati thi
baabuji bhi kitne khush hote the na maa
bepanah tujhe chaahun maa
janme jane hain jameen aasmaan

nanhi kali thi main phulon ki sej par
aai jawani to main gayi bikhar
jalne lagi hun main parwaane ki tarah
kaise chupaaun main jakhme jigar
maine chuni hain jo raah us raah ki 
na koi manzil jaaun main kidhar
faasla na bacha koi
ab maut aur mere darmiyaa
", , , ,759,2016
Sar Pe Baandhe Kafan,"Padmanabh I, Pranamika Goswami","Tapan Kakoti, Ajay Phukon, Hitesh Baruah","Chandra Mudoi, Deepak Roy",Purab Ki Awaz (2016),,,http://www.youtube.com/embed/_Tv19J-dstk,"sar pe baandhe kafan chali main chali
haan sar pe baandhe kafan chali main chali
jung hain aajaadi ka dekho gali gali
lahu ki kimat par laayenge swaraag
nenstonabudh honge gore shaahab
aao khaao ye kasam chhodenge na saath
sar pe baandhe kafan chali main chali
jung hain aajaadi ka dekho gali gali

swadesh pukaare aur ranbhumi
swadesh pukaare aur ranbhumi
sankat me hain humaari janni
swadesh pukaare aur ranbhumi
sankat me hain humaari janni
dekho dehleez pahunche firangi raunde berahmi se
vatan ke liye hum ladenge sabhi
kataayenge sar naa jhukaayenge kabhi
aao rakhe vatan ki hum laaj

sambhal ke naacho re humjoli humjoli
har kadam hain dekho kaanto se bhari
sapno ki manjil hain aajaadi se hi
jaan hatheli pe ho jab ranbhumi me
veergati mile ya milegi vijay
swadesh ke liye kuch bhi kar jaayenge
maut mile ya jindgaani mile
hoga wahi jo bhi kismat me likha
sar pe baandhe kafan chali main chali
jung hain aajaadi ka dekho gali gali
sar pe baandhe kafan chali main chali
jung hain aajaadi ka dekho gali gali", , , ,760,2016
Vande Matram,Pranamika Goswami,"Tapan Kakoti, Ajay Phukon, Hitesh Baruah","Chandra Mudoi, Deepak Roy",Purab Ki Awaz (2016),,,http://www.youtube.com/embed/zhxqxY_xZnc,"shabnami shama ko chhu rahi hain kiran
phul titliyon ke sang dole hain man
shabnami shama ko chhu rahi hain kiran
phul titliyon ke sang dole hain man
mitega ye andhera khil uthega chaman
hogi jindgi me nai si tarang
vande maatram vande maatram
vande maatram vande maatram
vande maatram maatram maatram

bas chale to waqt ko rok kar sunaau daasta daasta
kaise main baya karun vatan se hain mera vaasta vaasta
bas chale to waqt ko rok kar sunaau daasta daasta
kaise main baya karun vatan se hain mera vaasta vaasta
iraadein naye aur hausle buland
chhin laayenge aazaadi khaai hain kasam
vande maatram vande maatram
vande maatram vande maatram
vande maatram maatram maatram

pukaar hain aavaam ki swadesh ka hume vaasta
chaahe to lahun bahe firangiyon ka roke raasta raasta
pukaar hain aavaam ki swadesh ka hume vaasta
chaahe to lahun bahe firangiyon ka roke raasta raasta
haasil aazaadi hogi jhum uthega man
salaam tujhko ae mere maadre vatan
shashyamlaam maadre maatram
shashyamlaam maadre maatram
shashyamlaam maadre maatram
shashyamlaam maadre maatram", , , ,761,2016
Pussy Cat,"Shibani Kashyap, Rahul B Seth",Vijay Verma,Manthan,Pussy Cat (2016),,Pop Songs,http://www.youtube.com/embed/jyev5XexgVs,"love can set you my way sexy as they say
but i can walk around in the king oh a i make a say
mere face ke aage chand meri piracy lagta hai
har nakhara mera khari khari currency lagta hai
mere face ke aage chand meri piracy lagta hai
har nakhara mera khari khari currency lagta hai
mere ankha de dariya vich dil sabka dubta hai
mere cat walk de utthe har munda marda hai
pussy cat pussy cat main hu naughty pussy cat
pussy cat pussy cat main hu naughty pussy cat
pussy cat pussy cat tere love me hua dil rat
pussy cat pussy cat hud karde mainu set
pussy cat pussy cat pussy cat pussy cat

oh kudi nakhare tere bade cant cant
mere dil vich lage current shaint
tere aankho se nasha jhalke 
there is lots of masti who said

kehande ne boy saare party di shaan main
kehande ne boy saare party di shaan main
sab mere love de mare haay sabki haay jaan me
ring dimand vali deke koi prapose karda hai
date pe le jaane di try koi roj karda hai
mere ankha de dariya vich dil sabka dubta hai
mere cat walk de utthe har munda marda hai
pussy cat pussy cat main hu naughty pussy cat
pussy cat pussy cat main hu naughty pussy cat
pussy cat pussy cat tere love me hua dil rat
pussy cat pussy cat hud karde mainu set
pussy cat pussy cat pussy cat pussy cat

chum de najar mainu inhi ha sweet me
chum de najar mainu inhi ha sweet me
jannat di pariyanu bhi kardi ha beat me
mere bomb figar di hit koi saha vich parda hai
mere naam da tattoo lake dil koi offer karda hai
mere ankha de dariya vich dil sabka dubta hai
mere cat walk de utthe har munda marda hai
pussy cat pussy cat main hu naughty pussy cat
pussy cat pussy cat main hu naughty pussy cat
pussy cat pussy cat tere love me hua dil rat
pussy cat pussy cat hud karde mainu set
pussy cat pussy cat pussy cat pussy cat", , , ,762,2016
Pussy Cat (Remix),"Tanushree Roy Chowdary, Rahul B Seth",Vijay Verma,Manthan,Pussy Cat (2016),,Remix Songs,http://www.youtube.com/embed/LIntv96bvf4,"mere face ke aage face ke aage face ke aage
mere face ke aage chand meri piracy lagta hai
har nakhara mera nakhara mera nakhara nakhara 
mere face ke aage chand meri piracy lagta hai
har nakhara mera khari khari currency lagta hai
mere ankha de dariya vich dil sabka dubta hai
mere cat walk de utthe har munda marda hai
pussy cat pussy cat main hu naughty pussy cat
pussy cat pussy cat main hu naughty pussy cat
pussy cat pussy cat pussy cat pussy cat

kehande ne boy saare party di shaan main
kehande ne boy saare party di shaan main
sab mere love de mare haay sabki haay jaan me
ring dimand vali deke koi prapose karda hai
date pe le jaane di try koi roj karda hai
mere ankha de dariya vich dil sabka dubta hai
mere cat walk de utthe har munda marda hai
pussy cat pussy cat main hu naughty pussy cat
pussy cat pussy cat main hu naughty pussy cat
pussy cat pussy cat main hu naughty pussy cat
pussy cat pussy cat main hu naughty pussy cat

chum de najaare mainu inhi ha sweet me
chum de najaare mainu inhi ha sweet me
jannat di pariyanu bhi kardi ha beat me
mere bomb figar di hit koi saha vich parda hai
mere naam da tattoo lake dil koi offer karda hai
mere ankha de dariya vich dil sabka dubta hai
mere cat walk de utthe har munda marda hai
pussy cat pussy cat main hu naughty pussy cat
pussy cat pussy cat main hu naughty pussy cat
pussy cat cat cat cat cat cat cat cat
pussy cat cat cat cat cat cat cat cat
pussy cat cat cat cat cat cat cat cat
pussy cat cat cat cat cat cat cat cat
pussy cat", , , ,763,2016
Behooda,Nayantara Bhatkal,Ram Sampath,Varun Grover,Raman Raghav 2.0 (2016),Nawazuddin Siddiqui,Pop Songs,http://www.youtube.com/embed/LWs5C3lFlC8,"ek dhakka aur de saare dhage tod de 
pine ke paani me zeher ki naali chhod de 
itna bhi jo kar na sake to phir kahe ka guda
teri khal me renge kide tu sachcha behooda
tu sachcha behooda 
jiski kismat me hai hari sharte tu pakka behooda 
jiski niyat lage fafund ki parte tu aisa behooda 
tera khoon hai sau me nabbe kala tu aisa behooda 
tune nakhuno se foda chhala chhala behooda
behooda tu aisa behooda

ek dhakka aur de saare dhage tod de 
pine ke paani me zeher ki naali chhod de 
apne hi aksh ki aa gardan tu ghot de 
chaar din ke chehare pe kaali raate pot de 
dur dur tak koi na rishta tu hai itna sukha 
teri khal me renge kide tu sachcha behooda
tu sachcha behooda 
jiski kismat me hai hari sharte tu pakka behooda 
jiski niyat lage fafund ki parte tu aisa behooda 
tera khoon hai sau me nabbe kala tu aisa behooda 
tune nakhuno se foda chhala chhala behooda
behooda tu sachcha behooda behooda", , , ,764,2016
Paani Ka Raasta,Siddharth Basrur,Ram Sampath,Varun Grover,Raman Raghav 2.0 (2016),"Vicky Kaushal, Nawazuddin Siddiqui",Playful Songs,http://www.youtube.com/embed/h5Khx-SJrHI,"aasman kitna sara tha aasman jispe humne tha sab dhara 
pair badal pe tha aaya rasta hum the paani ka rasta 
na kisi se bhi vasta dhoop the hum hi the saaya 
dhuaa aisa utha taro se tut ke gira 
kuwa aisa bana rassi se chhut ke gira

rasta pani ka tha jo rasta ud gaya banke bhap sa 
mera dhundhla hua saaya 
aasman kitna sara tha aasman mit gaya kachche khwab sa 
raat ne mera dil khaya
dhuaa aisa utha taro se tut ke gira 
kuwa aisa bana rassi se chhut ke gira 
jal jal ke mudna aur dar dar ke udna hua kyu hua 
bach bach ke chalna kehna koi sach na hua kyu hua

hua naraz sa shako se chhut ke gira 
jua har saans ka aankho me keel sa gada
dhuaa aisa utha taro se tut ke gira 
kuwa aisa bana rassi se chhut ke gira", , , ,765,2016
Qatl-e-aam,Sona Mohapatra,Ram Sampath,Varun Grover,Raman Raghav 2.0 (2016),"Sobhita Dhulipala, Vicky Kaushal",Rock Songs,http://www.youtube.com/embed/JtjOFtBVrzY,"hai galimat dil yeh patthar ho chuka tamam hai
hai galimat dil yeh patthar ho chuka tamam hai
aapki aankho me varna aaj qatl-e-aam hai
aapki aankho me varna aaj qatl-e-aam hai
qatl-e qatl-e qatl-e qatl-e

chhod ke saari sharam ko shaam ki chaukhat pare
chhod ke saari sharam ko shaam ki chaukhat pare
aaiye aa jaaiye ye raat ik gamaam hai
aaiye aa jaaiye ye raat ik gamaam hai
aapki aankho me varna aaj qatl-e-aam hai
aapki aankho me varna aaj qatl-e-aam hai
qatl-e qatl-e qatl-e qatl-e

sab sunate hai ki humne haq hi kyun tumko diya
sab sunate hai ki humne haq hi kyun tumko diya
jaane ja khud hi bataaye ye koi ilzam hai
jaane ja khud hi bataaye ye koi ilzam hai
aapki aankho me varna aaj qatl-e-aam hai
aapki aankho me varna aaj qatl-e-aam hai
qatl-e qatl-e qatl-e qatl-e

hai sarafa dil ka aur ye waqt koni ka hua
hai sarafa dil ka aur ye waqt koni ka hua
lakh thi yeh chiz sahab kaudiyo ke daam hai
lakh thi yeh chiz sahab kaudiyo ke daam hai
aapki aankho me varna aaj qatl-e-aam hai
aapki aankho me varna aaj qatl-e-aam hai
qatl-e qatl-e qatl-e qatl-e", , , ,766,2016
Qatl-e-aam (Unplugged),Sona Mohapatra,Ram Sampath,Varun Grover,Raman Raghav 2.0 (2016),,Playful Songs,http://www.youtube.com/embed/vosWN0CkDP4,"hai galimat dil ye patthar ho chuka tamam hai
hai galimat dil ye patthar ho chuka tamam hai
aapki aankho me varna aaj qatl-e-aam hai
aapki aankho me varna aaj qatl-e-aam hai

chhod ke saari sharam ko shaam ki chaukhat pare
chhod ke saari sharam ko shaam ki chaukhat pare
aaiye aa jaaiye ye raat ik gamaam hai
aaiye aa jaaiye ye raat ik gamaam hai
aapki aankho me varna aaj qatl-e-aam hai
aapki aankho me varna aaj qatl-e-aam hai

sab sunate hai ki humne haq hi kyun tumko diya
sab sunate hai ki humne haq hi kyun tumko diya
jaane ja khud hi bataaye ye koi ilzam hai
jaane ja khud hi bataaye ye koi ilzam hai
aapki aankho me varna aaj qatl-e-aam hai
aapki aankho me varna aaj qatl-e-aam hai

hai sarafa dil ka aur ye waqt koni ka hua
hai sarafa dil ka aur ye waqt koni ka hua
lakh thi ye chiz sahab kaudiyo ke daam hai
lakh thi ye chiz sahab kaudiyo ke daam hai
aapki aankho me varna aaj qatl-e-aam hai
aapki aankho me varna aaj qatl-e-aam hai", , , ,767,2016
Raghav Theme,,Ram Sampath,,Raman Raghav 2.0 (2016),,Instrumental Songs,http://www.youtube.com/embed/qH2hZMZOfNk, , , , ,768,2016
Banni,Vidhya Gopal,Bharat Hitarth,Bharat Menaria,Rare And Dare Six - X (2016),,,http://www.youtube.com/embed/tYav1pM0KQg, , , , ,769,2016
Sajan Sawan Tu Badri Ka,Madhushree Bhattacharya,Ankit Harshit,Arjun Umrao,Rare And Dare Six - X (2016),,,http://www.youtube.com/embed/9CIXm2gTaS8, , , , ,770,2016
Soniye (Romantic Version),Shruti Raane,Bharat Hitarth,Bharat Menaria,Rare And Dare Six - X (2016),,,http://www.youtube.com/embed/A9MnkEEP0lE, , , , ,771,2016
Soniye (Sad Version),Archana Salil,Bharat Hitarth,Bharat Menaria,Rare And Dare Six - X (2016),,,http://www.youtube.com/embed/A9MnkEEP0lE, , , , ,772,2016
Ankhon Se Ojhal,Adeel Chaudhry,Adeel Chaudhry,Sameer,Rhythm (2016),"Adeel Chaudhry, Rinil Routh",Sad Songs,http://www.youtube.com/embed/SWbA6Dhvn4Y,"aankho se ojhal kabhi saanso me pal pal kabhi
rehti ho tum hi meri jaan
aankho se ojhal kabhi saanso me pal pal kabhi
rehti ho tum hi meri jaan
mere saath jo hua kyun hua kyun hua
hona tha jo hua so hua

wo lamha aur wo raate sochu kyu mai teri baate
kaisi bebasi hai jaan paau na
jeena bhi mushkil mera marna bhi mushkil mera
kaisi bebasi hai jaan paau na
mere saath jo hua kyun hua kyun hua
hona tha jo hua so hua

kahe har ghadi meri palko pe thehri nami
tu jo na mili hogi mujhme hi koi kami
teri chahat pe teri aahat pe
kyu meri zindagi hai thami
wo lamha aur wo raate sochu kyu mai teri baate
kaisi bebasi hai jaan paau na
jeena bhi mushkil mera marna bhi mushkil mera
kaisi bebasi hai jaan paau na
mere saath jo hua kyun hua kyun hua
hona tha jo hua so hua

yaade saath hai saath tera nahi na sahi
socho jaane kyun kuch baate kahi-ankahi
jab tu jaanegi tab ye maanegi dard mera jo tera wahi
wo lamha aur wo raate sochu kyu mai teri baate
kaisi bebasi hai jaan paau na
jeena bhi mushkil mera marna bhi mushkil mera
kaisi bebasi hai jaan paau na
mere saath jo hua kyun hua kyun hua
hona tha jo hua so hua", , , ,773,2016
Do You Wanna Dance With Me (English),"Suresh Peters, Harshdeep Kaur, Natalie Di Luccio",Suresh Peters,Jaqueline Kelly,Rhythm (2016),"Adeel Chaudhry, Rinil Routh",Dance Songs,http://www.youtube.com/embed/TLbale2upmg,"push the limit push the limit
bring the house down rock the party
everybody now push the limit
push the limit push the limit
bring the house down rock the party
everybody now push the limit
i can feel your heart feel the beat inside of me
do you wanna dance do you wanna dance
i can feel your love feel the beat inside of me
do you wanna dance do you wanna dance

do you wanna dance with me
oh baby baby take a chance with me and romance with me
do you wanna dance with me
oh baby baby it enhances me when you romance with me
oh i can feel your heart
i can feel your heart text you mine
to move a little closer i can feel your heart
baby and i make your so fine
i know you are the only one
i can feel your heart feel the beat inside of me
do you wanna dance do you wanna dance
aaj saare milke machawaange dhamaal
do you wanna dance do you wanna dance
push the limit push the limit
bring the house down rock the party
everybody now push the limit

dance dance want you dance
got a dance when you get the chance
ho rut mastani kehndi hai kahani
dance dance want you dance
got a dance when you get the chance
ho yeh ghadi suhaani jaake naiyyo aani
to aao aao nachcho yaaro nachcho mere naal
i will be your diwani i will sing your favourite song
do you wanna dance with me
oh baby baby take a chance with me and romance with me
do you wanna dance with me
oh baby baby it enhances me when you romance with me

dhak dhak dhak dhak dildaara jalda dil vich angaara
chak chak chak chak de yaara dasse kuch vi jag saara
dhak dhak dhak dhak dildaara jalda dil vich angaara
chak chak chak chak de yaara dasse kuch vi jag saara
dance dance want you dance
got a dance when you get the chance
ho yaara ik vaari chhaandi hai khumaari
dance dance want you dance
got a dance when you get the chance
ho mainu teri yaari rab se bhi hai pyaari

hold that when you get my goal
you stand and way too tall
i am trying to get in the way
i slip when you break my fall
getting up getting up with me gold
obsession rules the world
i am trying way too hard for you to sing that song
baby i need you when till let me come alone

to aao aao nachcho yaaro nachcho mere naal
do you wanna dance with me
oh baby baby take a chance with me and romance with me
do you wanna dance with me
oh baby baby it enhances me when you romance with me
oh i can feel your heart
i can feel your heart text you mine
to move a little closer i can feel your heart
baby and i make your so fine
i know you are the only one
i can feel your heart feel the beat inside of me
do you wanna dance do you wanna dance
i can feel your love feel the beat inside of me
do you wanna dance do you wanna dance
ajj saare milke machawange dhamaal
do you wanna dance do you wanna dance
chhad duniya nu mere naal sohneya ve
do you wanna dance do you wanna dance", , , ,774,2016
Do You Wanna Dance With Me (Hindi),"Sunidhi Chauhan, Suresh Peters",Suresh Peters,Sameer,Rhythm (2016),"Adeel Chaudhry, Rinil Routh","Playful Songs, Dance Songs",http://www.youtube.com/embed/8U96amfXthw,"push the limit push the limit
push the limit push the limit
bring the house down rock the party
everybody now push the limit
push the limit push the limit
push the limit push the limit
bring the house down rock the party
everybody now push the limit

ajj saare milke machawange dhamaal
do you wanna dance do you wanna dance
chhad duniya nu mere naal sohneya ve
do you wanna dance do you wanna dance
do you wanna dance with me
oh baby baby take a chance with me
want you romance with me do you wanna dance with me
oh baby baby it enhances me when you romance with me
desi dhun pe valaiti bhangra paa le yaar
lakk matka le sohne jaaniya
aankho se tu kar aankhe chaar
i know you are the only one
ajj saare milke machawange dhamaal
do you wanna dance do you wanna dance
chhad duniya nu mere naal sohneya
do you wanna dance do you wanna dance
push the limit push the limit
push the limit push the limit
bring the house down rock the party
everybody now push the limit

dance dance want you dance
want you dance and when you get the chance
yaara ik vaari chhati hai khumaari
dance dance want you dance
living it up when you get the chance
mainu teri yari rab se bhi hai pyari
tuti hai dosti tuta hai tera dil agar
bhul ja sare gham kar na tu ab koi fikar
to aao aao nachcho yaaro nachcho mere naal
i am your diwani i will sing your favourite song
do you wanna dance with me
oh baby baby take a chance with me
want you romance with me

dance dance want you dance
want you dance and when you get the chance
raate mastani kehti hai kahani
dance dance want you dance
living it up when you get the chance
yeh ghadi suhaani jaake nayiyo aani
yeh mazaa phir kaha phir kaha yeh javaaniya
yeh rythm phir kaha phir kaha yeh ravaaniya
to aao aao nachcho yaaro nachcho mere naal
i am your diwani i will sing your favourite song
do you wanna dance with me
oh baby baby take a chance with me
want you romance with me do you wanna dance with me
oh baby baby it enhances me when you romance with me
desi dhun pe valaiti bhangra paa le yaar
lakk matka le sohne jaaniya
aankho se tu kar aankhe chaar
i know you are the only one
ajj saare milke machawange dhamaal
do you wanna dance do you wanna dance
chhad duniya nu mere naal sohneya
do you wanna dance do you wanna dance
ajj saare milke machawange dhamaal
do you wanna dance do you wanna dance
chhad duniya nu mere naal sohneya
do you wanna dance do you wanna dance", , , ,775,2016
Fattey Chuck,Naveed Zafar,Naveed Zafar,Naveed Zafar,Rhythm (2016),"Adeel Chaudhry, Rinil Routh","Party Songs, Dance Songs",http://www.youtube.com/embed/-G5Oj9ABQcE,"tu rang apnech rang lai ho meri jind paawe mang lai
tu aaja thoda jeya nach teri khum jaawe muchh
meri hatha vich dekhe lakk saari raat fattey chak
fattey chuck sari raat fattey chuck fattey chuck
tu rang apnech rang lai ho meri jind paawe mang lai
tu aaja thoda jeya nach teri khum jaawe muchh
meri hatha vich dekhe lakk saari raat fattey chak
fattey chuck sari raat fattey chuck fattey chuck

tere jeya na lage koi tu nach nach dil lut le
dharti to chukiya nigaawa te paira vich taare sut le
tere jeya na lage koi tu nach nach dil lut le
dharti to chukiya nigaawa te paira vich taare sut le
ho nashe ishq de chadh gaye ho dang ankhiya de lad gaye
tu aaja thoda jeya nach teri khum jaawe muchh
meri hatha vich dekhe lakk saari raat fattey chak
fattey chuck sari raat fattey chuck fattey chuck

vekhe je aaj tainu aake te bhul jaawe mor nachna
tere jovan de nazaare te bijli ve kendi bachna
vekhe je aaj tainu aake te bhul jaawe mor nachna
tere jovan de nazaare te bijli ve kendi bachna
ni koi nazar naa laave ho tad sar lehraawe
tu aaja thoda jeya nach teri khum jaawe muchh
meri hatha vich dekhe lakk saari raat fattey chak
fattey chak fattey chak
tu rang apnech rang lai ho meri jind paawe mang lai
tu aaja thoda jeya nach teri khum jaawe muchh
meri hatha vich dekhe lakk saari raat fattey chak
fattey chuck sari raat fattey chuck fattey chuck
sari raat fattey chuck fattey chuck", , , ,776,2016
Kaise Boloon,Salman Ahmed,,,Rhythm (2016),"Adeel Chaudhry, Rinil Routh",Romantic Songs,http://www.youtube.com/embed/G1EIZZXf70M,"i am in love i am in love
kaise bolu tu hai dil ka junun
le gayi tu mera sukun phulo jaisi teri khushbu
kaise bolu kaise bolu kaise bolu
i am in love i am in love
i am in love i am in love
kaise bolu tu hai dil ka junun
le gayi tu mera sukun phulo jaisi teri khushbu
kaise bolu kaise bolu

tu tu hi tu yaar ki tasveer hai
kehta hai dil tu hai haseen
tu tu hi tu tu tu hi tu
kaise bolu tu hai dil ka junun
le gayi tu mera sukun phulo jaisi teri khushbu
kaise bolu kaise bolu kaise bolu
i am in love i am in love
i am in love i am in love
i am in love i am in love
kaise bolu kaise bolu
i am in love i am in love", , , ,777,2016
Woh Pal,Adeel Chaudhry,,,Rhythm (2016),"Adeel Chaudhry, Rinil Routh",Sad Songs,http://www.youtube.com/embed/s-3mRTDELB0,"woh pal tu ji le bhul jaayegi ek pal me kal
meri zindagi ban gayi hai woh chaahat ke pal
apnaaunga chhod jaunga pass tere adhura sa pal

wo lamha aur wo raate sochu kyu mai teri baate
kaisi bebasi hai jaan paau na
jeena bhi muskil mera marna bhi mushkil mera
kaisi bebasi hai jaan paau na
mere sath jo hua kyun hua kyun hua
hona tha jo hua so hua", , , ,778,2016
